roman,titreLabel,authorLabel
http://www.wikidata.org/entity/Q124088076,,Frederick William Robinson
http://www.wikidata.org/entity/Q124088077,,Frank Frankfort Moore
http://www.wikidata.org/entity/Q124088078,,Mary Ann Bird
http://www.wikidata.org/entity/Q124088079,,Laurence Alma-Tadema
http://www.wikidata.org/entity/Q124088080,,Bracebridge Hemyng
http://www.wikidata.org/entity/Q124088081,,Augusta A. Varty-Smith
http://www.wikidata.org/entity/Q124088082,,Robert Eyres Landor
http://www.wikidata.org/entity/Q124088083,,William Carleton
http://www.wikidata.org/entity/Q124088085,,Albert Kinross
http://www.wikidata.org/entity/Q124088086,,John Caunter
http://www.wikidata.org/entity/Q124088087,,Edmund Phipps
http://www.wikidata.org/entity/Q124088088,,Charles Ollier
http://www.wikidata.org/entity/Q124088089,,William Henry Giles Kingston
http://www.wikidata.org/entity/Q124088090,,Ernest Rhys
http://www.wikidata.org/entity/Q124088092,,Margaret Roberts
http://www.wikidata.org/entity/Q124088093,,Mary Elizabeth Coleridge
http://www.wikidata.org/entity/Q124088094,,"""Sir Frederic Wraxall, 3rd Baronet"""
http://www.wikidata.org/entity/Q124088095,,George Payne Rainsford James
http://www.wikidata.org/entity/Q117480516,Children of Memory,Adrian Tchaikovsky
http://www.wikidata.org/entity/Q117599790,,
http://www.wikidata.org/entity/Q117599957,Devil's Pawn,Kukogho Iruesiri Samson
http://www.wikidata.org/entity/Q117648111,Kurangaituku,Whiti Hereaka
http://www.wikidata.org/entity/Q117751718,Yoruba Love Stories,Okola Olabode Ogunlana
http://www.wikidata.org/entity/Q117757734,La Randonnée de Samba Diouf,Jean Tharaud
http://www.wikidata.org/entity/Q117757734,La Randonnée de Samba Diouf,Jérôme Tharaud
http://www.wikidata.org/entity/Q117774119,Salvar el fuego,
http://www.wikidata.org/entity/Q117789098,,Ramanlal V. Desai
http://www.wikidata.org/entity/Q117801719,,Carolina Maria de Jesus
http://www.wikidata.org/entity/Q117802965,,Lydia Kang
http://www.wikidata.org/entity/Q117803596,Divided We Stand: a Novel of the Nigerian Civil War,Cyprian Ekwensi
http://www.wikidata.org/entity/Q117817764,,Nguyễn Mạnh Tuấn (writer)
http://www.wikidata.org/entity/Q117824800,El año del viento,Karina Pacheco Medrano
http://www.wikidata.org/entity/Q117837830,,Jendella Benson
http://www.wikidata.org/entity/Q117844345,Le Christ selon l'Afrique,Calixthe Beyala
http://www.wikidata.org/entity/Q117919661,Monáda,Sana Perić
http://www.wikidata.org/entity/Q118120717,,
http://www.wikidata.org/entity/Q118143765,,D. H. Lawrence
http://www.wikidata.org/entity/Q118174187,La isla vertical,Miguel Coyula
http://www.wikidata.org/entity/Q118228545,,Ivar Lo-Johansson
http://www.wikidata.org/entity/Q118255665,Plume of the Arawas: An Epic of Maori Life,Frank Oswald Victor Acheson
http://www.wikidata.org/entity/Q118255765,,Tamás Moly
http://www.wikidata.org/entity/Q118255769,,Kálmán Csathó
http://www.wikidata.org/entity/Q118263869,Women as They Are,Catherine Gore
http://www.wikidata.org/entity/Q118287590,,Rex Stout
http://www.wikidata.org/entity/Q118464516,Le continent du Tout et du presque Rien,Sami Tchak
http://www.wikidata.org/entity/Q118464722,Cantique de l'acacia,Kossi Efoui
http://www.wikidata.org/entity/Q118464760,,Ajavon
http://www.wikidata.org/entity/Q118464945,Un reptile par habitant,Théo Ananissoh
http://www.wikidata.org/entity/Q118499947,,Yves-Emmanuel Dogbé
http://www.wikidata.org/entity/Q118499979,L’Incarcéré,Yves-Emmanuel Dogbé
http://www.wikidata.org/entity/Q118500075,La sirène des bas-fonds,Marthe Fare
http://www.wikidata.org/entity/Q118500105,Les Rivales,Marthe Fare
http://www.wikidata.org/entity/Q118508395,Yon’Taba,Augustin Batita Talakeana
http://www.wikidata.org/entity/Q118512142,L’homme refusé,Arzouma Lamboni
http://www.wikidata.org/entity/Q118512555,Hei-Dji,Gabriel Koum Dokodjo
http://www.wikidata.org/entity/Q118512631,"L’héritage, cette peste",Félix Couchoro
http://www.wikidata.org/entity/Q118512698,L’homme de Bé,Yves-Emmanuel Dogbé
http://www.wikidata.org/entity/Q118536526,,Tāmir Ibrāhīm
http://www.wikidata.org/entity/Q118558695,,Dhiruben Patel
http://www.wikidata.org/entity/Q118746765,Die Mohnfelder von Solferino. Historischer Roman,Diana Menschig
http://www.wikidata.org/entity/Q118793203,신과함께 돌아온 기사왕님,
http://www.wikidata.org/entity/Q118793203,神과함께 돌아온 騎士王님,
http://www.wikidata.org/entity/Q118793252,,Nikki Erlick
http://www.wikidata.org/entity/Q118849371,El diario de José Toledo,Miguel Barbachano Ponce
http://www.wikidata.org/entity/Q118949172,,Frédéric Dard
http://www.wikidata.org/entity/Q118949973,Amorcito Corazón,Carlos René Padilla
http://www.wikidata.org/entity/Q119062851,همه ما شریک جرم هستیم,Kiumars Pourahmad
http://www.wikidata.org/entity/Q119065374,Dele Weds Destiny:a novel,
http://www.wikidata.org/entity/Q119146155,,Yomoji Otono
http://www.wikidata.org/entity/Q119147917,,K. V. Vijayendra Prasad
http://www.wikidata.org/entity/Q119147917,,Kulpreet Yadav
http://www.wikidata.org/entity/Q119292643,Sappho. Eine Novelle,Therese Rak
http://www.wikidata.org/entity/Q119406872,,Elia Kazan
http://www.wikidata.org/entity/Q119488591,,Maxime Kidrouk
http://www.wikidata.org/entity/Q119525444,L'Autre qu'on adorait,Catherine Cusset
http://www.wikidata.org/entity/Q119576583,,Julia Bechelli
http://www.wikidata.org/entity/Q119592616,,Clorinda Matto de Turner
http://www.wikidata.org/entity/Q119819227,Pompes funèbres,Jean Genet
http://www.wikidata.org/entity/Q119848613,,José María Pagador Otero
http://www.wikidata.org/entity/Q119862514,,Patricia Grace
http://www.wikidata.org/entity/Q119951961,,Nora Johnson
http://www.wikidata.org/entity/Q120130710,Bavispe,Carlos René Padilla
http://www.wikidata.org/entity/Q120333586,,
http://www.wikidata.org/entity/Q120403321,The Astrologer,John Cameron
http://www.wikidata.org/entity/Q120422474,,José Rumazo González
http://www.wikidata.org/entity/Q120435569,,Alexander Knox
http://www.wikidata.org/entity/Q120491512,Massa deutes amb les flors,Iolanda Batallé i Prats
http://www.wikidata.org/entity/Q120502940,À crier dans les ruines,Alexandra Koszelyk
http://www.wikidata.org/entity/Q120542626,The Rise of the Hidden Warrior,Greg Maluma
http://www.wikidata.org/entity/Q120622018,Sólo por ser mujer,Marisol Ceh Mool
http://www.wikidata.org/entity/Q120798362,Bugrinha,Afrânio Peixoto
http://www.wikidata.org/entity/Q120837369,Soul Taken,Patricia Briggs
http://www.wikidata.org/entity/Q120920569,,Dany Laferrière
http://www.wikidata.org/entity/Q120920574,,Jean-Claude Fignolé
http://www.wikidata.org/entity/Q120920753,,Claude Dambreville
http://www.wikidata.org/entity/Q120921091,,Jacques Stephen Alexis
http://www.wikidata.org/entity/Q120921408,le reste du temps,Emmelie Prophète
http://www.wikidata.org/entity/Q120921893,,Dany Laferrière
http://www.wikidata.org/entity/Q120922355,L'amour avant que j'oublie,Lyonel Trouillot
http://www.wikidata.org/entity/Q120922517,,Dany Laferrière
http://www.wikidata.org/entity/Q120922565,Thérèse en mille morceaux,Lyonel Trouillot
http://www.wikidata.org/entity/Q120922662,Vers le Sud,Dany Laferrière
http://www.wikidata.org/entity/Q120922800,,Verly Dabel
http://www.wikidata.org/entity/Q120922838,,Maurice JACQUES
http://www.wikidata.org/entity/Q120922967,,Fernand Hibbert
http://www.wikidata.org/entity/Q120923449,,Rene Victor
http://www.wikidata.org/entity/Q120923632,Renaître a Dendé,Roger Dorsinville
http://www.wikidata.org/entity/Q120923663,,Makenzy Orcel
http://www.wikidata.org/entity/Q120924495,,Makenzy Orcel
http://www.wikidata.org/entity/Q120924502,,Jacques Roumain
http://www.wikidata.org/entity/Q120925119,,Lyonel Trouillot
http://www.wikidata.org/entity/Q120925507,saison de porcs,Gary Victor
http://www.wikidata.org/entity/Q120925871,,Lyonel Trouillot
http://www.wikidata.org/entity/Q120926146,,Gary Victor
http://www.wikidata.org/entity/Q120926188,,René Philoctète
http://www.wikidata.org/entity/Q120926192,Maudite éducation,Gary Victor
http://www.wikidata.org/entity/Q120926194,,Justin Lhérisson
http://www.wikidata.org/entity/Q120926225,,Anne-Marie Colomé
http://www.wikidata.org/entity/Q124084241,,Janet Maughan
http://www.wikidata.org/entity/Q124084242,,Adeline Sergeant
http://www.wikidata.org/entity/Q124084243,,Augustus Mayhew
http://www.wikidata.org/entity/Q124084244,,Eliza Humphreys
http://www.wikidata.org/entity/Q124084245,,Florence Warden
http://www.wikidata.org/entity/Q124084247,,Frank Barrett
http://www.wikidata.org/entity/Q124084249,,William Clark Russell
http://www.wikidata.org/entity/Q124084250,,Robert Cromie
http://www.wikidata.org/entity/Q124084251,,Edward S. Ellis
http://www.wikidata.org/entity/Q124084252,,Ernest Glanville
http://www.wikidata.org/entity/Q124084253,,Adolf Hausrath
http://www.wikidata.org/entity/Q124084254,,George Griffith
http://www.wikidata.org/entity/Q124084255,,Una Ashworth Taylor
http://www.wikidata.org/entity/Q124084256,,Charles Joseph Kickham
http://www.wikidata.org/entity/Q124084257,,James Kirke Paulding
http://www.wikidata.org/entity/Q124084258,,Julian Corbett
http://www.wikidata.org/entity/Q124084259,,Max Pemberton
http://www.wikidata.org/entity/Q124084260,,Joseph Holt Ingraham
http://www.wikidata.org/entity/Q124084261,,Thomas Adolphus Trollope
http://www.wikidata.org/entity/Q124084262,,Rosa Mackenzie Kettle
http://www.wikidata.org/entity/Q124084263,,Alice Comyns Carr
http://www.wikidata.org/entity/Q124084265,,Ouida
http://www.wikidata.org/entity/Q124084266,,Anthony Trollope
http://www.wikidata.org/entity/Q124084267,,Emma Jane Guyton
http://www.wikidata.org/entity/Q124084268,,Samuel Rutherford Crockett
http://www.wikidata.org/entity/Q124084270,,Charlotte Mary Yonge
http://www.wikidata.org/entity/Q124084271,,Ellen Price
http://www.wikidata.org/entity/Q124084272,,Jebediah Vincent Huntington
http://www.wikidata.org/entity/Q124084273,,Emma Marshall
http://www.wikidata.org/entity/Q124084274,,Katherine Thomson
http://www.wikidata.org/entity/Q124084275,,Lady Charlotte Maria Pepys
http://www.wikidata.org/entity/Q124084276,,Dorothea Gérard
http://www.wikidata.org/entity/Q124084277,,Sarah Tytler
http://www.wikidata.org/entity/Q124084278,,Henry Curwen
http://www.wikidata.org/entity/Q124084279,,Tighe Hopkins
http://www.wikidata.org/entity/Q124084280,,Margaret Wolfe Hungerford
http://www.wikidata.org/entity/Q124084282,,Margaret Oliphant
http://www.wikidata.org/entity/Q124084283,,Robert Black
http://www.wikidata.org/entity/Q124084285,,Mrs. Alexander Fraser
http://www.wikidata.org/entity/Q124084286,,Bertha Jane Grundy
http://www.wikidata.org/entity/Q124084287,,Thomas Terrell
http://www.wikidata.org/entity/Q124084288,,Emily Marion Harris
http://www.wikidata.org/entity/Q124084289,,Sarah Doudney
http://www.wikidata.org/entity/Q124084290,,H. B. Marriott Watson
http://www.wikidata.org/entity/Q124084291,,Henry Cockton
http://www.wikidata.org/entity/Q124084292,,Selina Bunbury
http://www.wikidata.org/entity/Q124084293,,James Grant
http://www.wikidata.org/entity/Q124084294,,Ellen Price
http://www.wikidata.org/entity/Q124084295,,Jane Vaughan Pinkney
http://www.wikidata.org/entity/Q124084296,,Lewis Strange Wingfield
http://www.wikidata.org/entity/Q124084297,,Neil Wynn Williams
http://www.wikidata.org/entity/Q124084298,,Lillian Spender
http://www.wikidata.org/entity/Q124084299,,Eliza Meteyard
http://www.wikidata.org/entity/Q124084300,,Charlotte Mary Yonge
http://www.wikidata.org/entity/Q124084302,,John Service
http://www.wikidata.org/entity/Q124084303,,Elim Henry D'avigdor
http://www.wikidata.org/entity/Q124084305,,Thomas Miller
http://www.wikidata.org/entity/Q124084306,,Sarah Tytler
http://www.wikidata.org/entity/Q124084307,,Sarah Tytler
http://www.wikidata.org/entity/Q124084308,,Edward Bruce Hamley
http://www.wikidata.org/entity/Q124084309,,John Berwick Harwood
http://www.wikidata.org/entity/Q124084310,,Annie Hall Cudlip
http://www.wikidata.org/entity/Q124084312,,Francis William Lauderdale Adams
http://www.wikidata.org/entity/Q124084313,,Catherine Louisa Pirkis
http://www.wikidata.org/entity/Q124084314,,Eliza Tabor Stephenson
http://www.wikidata.org/entity/Q124084316,,Ada Maria Jenyns
http://www.wikidata.org/entity/Q124084317,,Emma Marshall
http://www.wikidata.org/entity/Q124084318,,George Manville Fenn
http://www.wikidata.org/entity/Q124084320,,Anne Denn Pollard
http://www.wikidata.org/entity/Q124084321,,Joseph Converse Heywood
http://www.wikidata.org/entity/Q124084322,,Elizabeth Eiloart
http://www.wikidata.org/entity/Q124084324,,Margaret Wolfe Hungerford
http://www.wikidata.org/entity/Q124084326,,Emma Marshall
http://www.wikidata.org/entity/Q124084327,,Dora Russell
http://www.wikidata.org/entity/Q124084328,,Elizabeth Ann Dormer
http://www.wikidata.org/entity/Q124084329,,William Black
http://www.wikidata.org/entity/Q124084330,,Henry Solly
http://www.wikidata.org/entity/Q124084331,,Evelyn Everett-Green
http://www.wikidata.org/entity/Q124084333,,John Bickerdyke
http://www.wikidata.org/entity/Q124084334,,Margaret Wolfe Hungerford
http://www.wikidata.org/entity/Q124084335,,Margaret Wolfe Hungerford
http://www.wikidata.org/entity/Q124084336,,James Grant
http://www.wikidata.org/entity/Q124084337,,Marie Price La Touche
http://www.wikidata.org/entity/Q124084338,,Catherine Frances Cartwright
http://www.wikidata.org/entity/Q124084342,,Constance Susanna Blount
http://www.wikidata.org/entity/Q124084343,,Edmund Hodgson Yates
http://www.wikidata.org/entity/Q124084344,,William Nugent Glascock
http://www.wikidata.org/entity/Q124084347,,Mary Eliza Kennard
http://www.wikidata.org/entity/Q124084349,,Charlotte Mary Yonge
http://www.wikidata.org/entity/Q124084351,,Emma Newby
http://www.wikidata.org/entity/Q124084352,,George William Featherstonhaugh
http://www.wikidata.org/entity/Q124084353,,Elizabeth Rundle Charles
http://www.wikidata.org/entity/Q124084354,,William Bury Westall
http://www.wikidata.org/entity/Q124084355,,Charles Tregenna
http://www.wikidata.org/entity/Q124084356,,Alicia Little
http://www.wikidata.org/entity/Q124084357,,Alice Corkran
http://www.wikidata.org/entity/Q124084358,,Charles James Wills
http://www.wikidata.org/entity/Q124084359,,Julia Augusta Tilt
http://www.wikidata.org/entity/Q124084360,,Joseph Fogerty
http://www.wikidata.org/entity/Q124084362,,George Borrow
http://www.wikidata.org/entity/Q124086795,,Ellen Buckingham Mathews
http://www.wikidata.org/entity/Q124086796,,Bertram Mitford
http://www.wikidata.org/entity/Q124086798,,Jane Vaughan Pinkney
http://www.wikidata.org/entity/Q124086799,,Edward S. Ellis
http://www.wikidata.org/entity/Q124086800,,Walter Raymond
http://www.wikidata.org/entity/Q124086801,,Matilda Houstoun
http://www.wikidata.org/entity/Q124086802,,John Ludlum McConnel
http://www.wikidata.org/entity/Q124086803,,John Oliver Hobbes
http://www.wikidata.org/entity/Q124086804,,Elizabeth Rundle Charles
http://www.wikidata.org/entity/Q124086805,,Benjamin Brierley
http://www.wikidata.org/entity/Q124086806,,Ferenc Pulszky
http://www.wikidata.org/entity/Q124086807,,William Mudford
http://www.wikidata.org/entity/Q124086808,,Richard Doddridge Blackmore
http://www.wikidata.org/entity/Q124086809,,Ernest Glanville
http://www.wikidata.org/entity/Q124086811,,Walter M. Gallichan
http://www.wikidata.org/entity/Q124086812,,Mary Howitt
http://www.wikidata.org/entity/Q124086813,,C. Allen Clarke
http://www.wikidata.org/entity/Q124086814,,Henrietta Louisa Farrer
http://www.wikidata.org/entity/Q124086815,,Silas K. Hocking
http://www.wikidata.org/entity/Q124086816,,Anthony Trollope
http://www.wikidata.org/entity/Q124086817,,George Alfred Henty
http://www.wikidata.org/entity/Q124086818,,William Henry Leatham
http://www.wikidata.org/entity/Q124086819,,Robert Stanley Warren Bell
http://www.wikidata.org/entity/Q124086820,,Henrietta Louisa Farrer
http://www.wikidata.org/entity/Q124086821,,Arthur Morrison
http://www.wikidata.org/entity/Q124086823,,William Frederick Traill
http://www.wikidata.org/entity/Q124086824,,Gerald Griffin
http://www.wikidata.org/entity/Q124086825,,John Montmorency Tucker
http://www.wikidata.org/entity/Q124086827,,William Russell
http://www.wikidata.org/entity/Q124086828,,Charles Rowcroft
http://www.wikidata.org/entity/Q124086830,,Thomas Mullett Ellis
http://www.wikidata.org/entity/Q124086832,,Gerald Griffin
http://www.wikidata.org/entity/Q124086833,,Mary Linskill
http://www.wikidata.org/entity/Q124086834,,James Augustus St. John
http://www.wikidata.org/entity/Q124086835,,William Tracy Turnerelli
http://www.wikidata.org/entity/Q124086836,,William Russell
http://www.wikidata.org/entity/Q124086837,,Bret Harte
http://www.wikidata.org/entity/Q124086838,,Anna Maria Hall
http://www.wikidata.org/entity/Q124086839,,Gerald Griffin
http://www.wikidata.org/entity/Q124086840,,William Howitt
http://www.wikidata.org/entity/Q124086841,,Hesketh Vernon Hesketh Prichard
http://www.wikidata.org/entity/Q124086842,,Enys Tregarthen
http://www.wikidata.org/entity/Q124086843,,Mary Boyle
http://www.wikidata.org/entity/Q124086844,,Philip Meadows Taylor
http://www.wikidata.org/entity/Q124086845,,Mathilde Blind
http://www.wikidata.org/entity/Q124086847,,Józef Maksymilian Lubomirski
http://www.wikidata.org/entity/Q124086848,,Tom Gallon
http://www.wikidata.org/entity/Q124086849,,Sarah Stickney Ellis
http://www.wikidata.org/entity/Q124086850,,Margaret Roberts
http://www.wikidata.org/entity/Q124086851,,Evelyn Everett-Green
http://www.wikidata.org/entity/Q124086852,,Caroline Gascoigne
http://www.wikidata.org/entity/Q124086853,,Catherine Gore
http://www.wikidata.org/entity/Q124086854,,Catherine Spence
http://www.wikidata.org/entity/Q124086855,,Joseph Verey
http://www.wikidata.org/entity/Q124086856,,George Loftus Tottenham
http://www.wikidata.org/entity/Q124086857,,Rosa Mulholland
http://www.wikidata.org/entity/Q124086858,,Louis Becke
http://www.wikidata.org/entity/Q124086859,,Bret Harte
http://www.wikidata.org/entity/Q124086860,,Annie Shepherd Swan
http://www.wikidata.org/entity/Q124086861,,Phoebe Anne Allen
http://www.wikidata.org/entity/Q124086862,,Grace Stebbing
http://www.wikidata.org/entity/Q124086864,,Eustace Clare Grenville Murray
http://www.wikidata.org/entity/Q124086865,,Grace Stebbing
http://www.wikidata.org/entity/Q124086866,,Charles Lever
http://www.wikidata.org/entity/Q124086867,,Horatio Hutchinson
http://www.wikidata.org/entity/Q124086868,,Mary Molesworth
http://www.wikidata.org/entity/Q124086869,,Frances Hodgson Burnett
http://www.wikidata.org/entity/Q124086870,,Margaret Oliphant
http://www.wikidata.org/entity/Q124086871,,George Manville Fenn
http://www.wikidata.org/entity/Q124086873,,Anna Maynard Barbour
http://www.wikidata.org/entity/Q124086874,,Emily Clare Boyse
http://www.wikidata.org/entity/Q124086875,,Henrietta Eliza Vaughan Stannard
http://www.wikidata.org/entity/Q124086876,,Mary Eliza Kennard
http://www.wikidata.org/entity/Q124086877,,William Henry Hudson
http://www.wikidata.org/entity/Q124086878,,Frances Eleanor Trollope
http://www.wikidata.org/entity/Q124086879,,Andrew Lang
http://www.wikidata.org/entity/Q124086880,,Robert Williams Buchanan
http://www.wikidata.org/entity/Q124086881,,William Clark Russell
http://www.wikidata.org/entity/Q124086882,,C. J. Cutcliffe Hyne
http://www.wikidata.org/entity/Q124086883,,James Grant
http://www.wikidata.org/entity/Q124086884,,Frances Trollope
http://www.wikidata.org/entity/Q124086886,,Mary Molesworth
http://www.wikidata.org/entity/Q124086887,,Edmund John Leathes
http://www.wikidata.org/entity/Q124086888,,Frank Barrett
http://www.wikidata.org/entity/Q124086889,,Douglas Sladen
http://www.wikidata.org/entity/Q124086890,,Mrs. Edmund Heathcote
http://www.wikidata.org/entity/Q124086891,,Morley Roberts
http://www.wikidata.org/entity/Q124086892,,Dinah Craik
http://www.wikidata.org/entity/Q124086893,,Morley Roberts
http://www.wikidata.org/entity/Q124086894,,Talbot Baines Reed
http://www.wikidata.org/entity/Q124086896,,John Gideon Millingen
http://www.wikidata.org/entity/Q124086897,,William Howard Russell
http://www.wikidata.org/entity/Q124086898,,George Manville Fenn
http://www.wikidata.org/entity/Q124086899,,Verney Lovett Cameron
http://www.wikidata.org/entity/Q124086900,,Mary Molesworth
http://www.wikidata.org/entity/Q124086901,,William L. Alden
http://www.wikidata.org/entity/Q124086902,,Charles Jodrell Mansford
http://www.wikidata.org/entity/Q124086903,,Charles Butler Greatrex
http://www.wikidata.org/entity/Q124086904,,Albert Richard Smith
http://www.wikidata.org/entity/Q124086905,,Cuthbert Bede
http://www.wikidata.org/entity/Q124084363,,Alfred Edward Woodley Mason
http://www.wikidata.org/entity/Q124084364,,Marie... Fetherstonhaugh
http://www.wikidata.org/entity/Q124084365,,Lucas Cleeve
http://www.wikidata.org/entity/Q124084366,,Annie Edwards
http://www.wikidata.org/entity/Q124084368,,William Russell
http://www.wikidata.org/entity/Q124084369,,William Russell
http://www.wikidata.org/entity/Q124084370,,Katharine Tynan
http://www.wikidata.org/entity/Q124084372,,Lucy Bethia Walford
http://www.wikidata.org/entity/Q124084374,,Alec John Dawson
http://www.wikidata.org/entity/Q124084376,,Augusta Marryat
http://www.wikidata.org/entity/Q124084380,,Thomas Dick Lauder
http://www.wikidata.org/entity/Q124084383,,Matthew Archdeacon
http://www.wikidata.org/entity/Q124084384,,Frederick Boyle
http://www.wikidata.org/entity/Q124084385,,Mark Lemon
http://www.wikidata.org/entity/Q124084387,,James Greenwood
http://www.wikidata.org/entity/Q124084388,,James Grant
http://www.wikidata.org/entity/Q124084389,,William Gilbert
http://www.wikidata.org/entity/Q124084390,,Francis William Lauderdale Adams
http://www.wikidata.org/entity/Q124084392,,Henry Kingsley
http://www.wikidata.org/entity/Q124084393,,Laura Valentine
http://www.wikidata.org/entity/Q124084394,,Emilie Barrington
http://www.wikidata.org/entity/Q124084396,,Evelyn Everett-Green
http://www.wikidata.org/entity/Q124084397,,Julia Hack
http://www.wikidata.org/entity/Q124084398,,Benito Pérez Galdós
http://www.wikidata.org/entity/Q124084399,,Angus Reach
http://www.wikidata.org/entity/Q124084400,,Charles Stuart Savile
http://www.wikidata.org/entity/Q124084401,,Rose Blaze de Bury
http://www.wikidata.org/entity/Q124084402,,Thomas Adolphus Trollope
http://www.wikidata.org/entity/Q124084403,,George Payne Rainsford James
http://www.wikidata.org/entity/Q124084405,,Catherine Maberly
http://www.wikidata.org/entity/Q124084406,,Edwin Lester Arnold
http://www.wikidata.org/entity/Q124084408,,Anna C. Steele
http://www.wikidata.org/entity/Q124084409,,Henry Robert Samuel Dalton
http://www.wikidata.org/entity/Q124084410,,Maria M Grant
http://www.wikidata.org/entity/Q124084412,,Andrew Haggard
http://www.wikidata.org/entity/Q124084413,,James Payn
http://www.wikidata.org/entity/Q124084417,,Jane Ellen Panton
http://www.wikidata.org/entity/Q124084418,,Cecily Ullmann Sidgwick
http://www.wikidata.org/entity/Q124084419,,Beatrice May Allhusen
http://www.wikidata.org/entity/Q124084421,,Evelyn Everett-Green
http://www.wikidata.org/entity/Q124084425,,Anne Marsh
http://www.wikidata.org/entity/Q124084427,,Emma Marshall
http://www.wikidata.org/entity/Q124084428,,James Grant
http://www.wikidata.org/entity/Q124084429,,Susannah Mary Paull
http://www.wikidata.org/entity/Q124084430,,Rosa Mackenzie Kettle
http://www.wikidata.org/entity/Q124084431,,Francis Edward Smedley
http://www.wikidata.org/entity/Q124084433,,Susannah Mary Paull
http://www.wikidata.org/entity/Q124084434,,Mark Lemon
http://www.wikidata.org/entity/Q124084435,,Amélie Claire Leroy
http://www.wikidata.org/entity/Q124084436,,Walter Sweetman
http://www.wikidata.org/entity/Q124084437,,William Winwood Reade
http://www.wikidata.org/entity/Q124084438,,Frank Barrett
http://www.wikidata.org/entity/Q124084439,,John T. Collier
http://www.wikidata.org/entity/Q124084440,,Frances Trollope
http://www.wikidata.org/entity/Q124084441,,Catherine Hubback
http://www.wikidata.org/entity/Q124084442,,Agnes Giberne
http://www.wikidata.org/entity/Q124084443,,Fredrika Bremer
http://www.wikidata.org/entity/Q124084444,,Robert Michael Ballantyne
http://www.wikidata.org/entity/Q124084445,,Emma Brooke
http://www.wikidata.org/entity/Q124084447,,Emma Marshall
http://www.wikidata.org/entity/Q124084448,,William Gorman Wills
http://www.wikidata.org/entity/Q124084449,,Rudyard Kipling
http://www.wikidata.org/entity/Q124084451,,Thomas Hardy
http://www.wikidata.org/entity/Q124084452,,William Clark Russell
http://www.wikidata.org/entity/Q124084454,,Hannah Mary Rathbone
http://www.wikidata.org/entity/Q124084455,,Rosa Nouchette Carey
http://www.wikidata.org/entity/Q124084456,,Agnes Giberne
http://www.wikidata.org/entity/Q124084458,,Catherine Crowe
http://www.wikidata.org/entity/Q124084460,,Anna Harriett Drury
http://www.wikidata.org/entity/Q124084461,,Ellen Clacy
http://www.wikidata.org/entity/Q124084462,,Anna Maria Hall
http://www.wikidata.org/entity/Q124084463,,Hilda Gregg
http://www.wikidata.org/entity/Q124084464,,Eliza Humphreys
http://www.wikidata.org/entity/Q124084466,,Fanny Du Tertre
http://www.wikidata.org/entity/Q124084467,,Frances Eleanor Trollope
http://www.wikidata.org/entity/Q124084468,,Phoebe Anne Allen
http://www.wikidata.org/entity/Q124084469,,Dorothy Boulger
http://www.wikidata.org/entity/Q124084470,,Matilda Houstoun
http://www.wikidata.org/entity/Q124084472,,Grace Stebbing
http://www.wikidata.org/entity/Q124084473,,Dora Hort
http://www.wikidata.org/entity/Q124084474,,Marianne Helen Lumsden
http://www.wikidata.org/entity/Q124084475,,Margaret Oliphant
http://www.wikidata.org/entity/Q124084476,,Anthony Trollope
http://www.wikidata.org/entity/Q124084477,,Clara Mulholland
http://www.wikidata.org/entity/Q124084478,,Lilian Rowland Brown
http://www.wikidata.org/entity/Q124084479,,Thomas Adolphus Trollope
http://www.wikidata.org/entity/Q124084480,,Justin McCarthy
http://www.wikidata.org/entity/Q124084482,,Grant Allen
http://www.wikidata.org/entity/Q124084484,,Menella Bute Smedley
http://www.wikidata.org/entity/Q124084485,,Catherine Crowe
http://www.wikidata.org/entity/Q124084486,,Barbara Hemphill
http://www.wikidata.org/entity/Q124084488,,Matilda Betham-Edwards
http://www.wikidata.org/entity/Q124084490,,Mary Caroline Gray
http://www.wikidata.org/entity/Q124084493,,Ellen Pollock
http://www.wikidata.org/entity/Q124084494,,William Clark Russell
http://www.wikidata.org/entity/Q124084495,,William Henry Giles Kingston
http://www.wikidata.org/entity/Q124084496,,Mary Anna Paull
http://www.wikidata.org/entity/Q124084497,,Florence Dixie
http://www.wikidata.org/entity/Q124084498,,Louise Frances Field
http://www.wikidata.org/entity/Q124084499,,Percy Hetherington Fitzgerald
http://www.wikidata.org/entity/Q124085325,,Mrs J. H. Riddell
http://www.wikidata.org/entity/Q124085326,,John Lothrop Motley
http://www.wikidata.org/entity/Q124085327,,Mr. Randolph
http://www.wikidata.org/entity/Q124085328,,Lucas Cleeve
http://www.wikidata.org/entity/Q124085329,,Emma Marshall
http://www.wikidata.org/entity/Q124085330,,George Manville Fenn
http://www.wikidata.org/entity/Q124085332,,Catherine Gore
http://www.wikidata.org/entity/Q124085333,,James Walter Ferrier
http://www.wikidata.org/entity/Q124085335,,L. T. Meade
http://www.wikidata.org/entity/Q124085336,,Carlton Dawe
http://www.wikidata.org/entity/Q124085338,,Florence Marryat
http://www.wikidata.org/entity/Q124085339,,Mary Elizabeth Braddon
http://www.wikidata.org/entity/Q124085340,,Anne Marsh
http://www.wikidata.org/entity/Q124085341,,William Henry Giles Kingston
http://www.wikidata.org/entity/Q124085342,,Julia Cecilia Stretton
http://www.wikidata.org/entity/Q124085343,,Hamilton Aidé
